[22:51:25] Episode 1276: Reward 11.6, Steps 50, Win Rate 0.267, Epsilon 0.050 (5.2 eps/s)
[22:51:25] Episode 1277: Reward 13.6, Steps 50, Win Rate 0.268, Epsilon 0.050 (5.2 eps/s)
[22:51:25] Episode 1278: Reward 5.6, Steps 36, Win Rate 0.268, Epsilon 0.050 (5.2 eps/s)
[22:51:26] Episode 1279: Reward 5.1, Steps 50, Win Rate 0.269, Epsilon 0.050 (5.1 eps/s)
[22:51:26] Episode 1281: Reward 11.2, Steps 50, Win Rate 0.269, Epsilon 0.050 (5.2 eps/s)
[22:51:26] Episode 1282: Reward 13.4, Steps 50, Win Rate 0.270, Epsilon 0.050 (5.2 eps/s)
[22:51:27] Episode 1283: Reward 13.4, Steps 50, Win Rate 0.270, Epsilon 0.050 (5.1 eps/s)
[22:51:27] Episode 1286: Reward 5.1, Steps 50, Win Rate 0.271, Epsilon 0.050 (5.2 eps/s)
[22:51:27] Episode 1289: Reward 5.2, Steps 50, Win Rate 0.271, Epsilon 0.050 (5.2 eps/s)
[22:51:27] Episode 1290: Reward 9.9, Steps 50, Win Rate 0.271, Epsilon 0.050 (5.2 eps/s)
[22:51:28] Episode 1291: Reward 5.1, Steps 50, Win Rate 0.272, Epsilon 0.050 (5.2 eps/s)
[22:51:28] Episode 1292: Reward 5.1, Steps 50, Win Rate 0.272, Epsilon 0.050 (5.2 eps/s)
[22:51:28] Episode 1293: Reward 13.1, Steps 50, Win Rate 0.273, Epsilon 0.050 (5.2 eps/s)
[22:51:28] Episode 1294: Reward 11.2, Steps 50, Win Rate 0.274, Epsilon 0.050 (5.2 eps/s)
[22:51:29] Episode 1295: Reward 5.1, Steps 50, Win Rate 0.274, Epsilon 0.050 (5.2 eps/s)
[22:51:29] Episode 1297: Reward 10.2, Steps 50, Win Rate 0.274, Epsilon 0.050 (5.2 eps/s)
[22:51:29] Episode 1299: Reward 5.1, Steps 50, Win Rate 0.275, Epsilon 0.050 (5.2 eps/s)
[22:51:29] Episode 1300: Reward 5.1, Steps 50, Win Rate 0.275, Epsilon 0.050 (5.2 eps/s)
[22:51:34] Episode 1304: Reward 5.1, Steps 50, Win Rate 0.275, Epsilon 0.050 (5.1 eps/s)
[22:51:34] Episode 1306: Reward 5.1, Steps 50, Win Rate 0.276, Epsilon 0.050 (5.1 eps/s)
[22:51:34] Episode 1307: Reward 12.0, Steps 50, Win Rate 0.276, Epsilon 0.050 (5.1 eps/s)
[22:51:34] Episode 1308: Reward 5.1, Steps 50, Win Rate 0.277, Epsilon 0.050 (5.1 eps/s)
[22:51:34] Episode 1311: Reward 5.1, Steps 50, Win Rate 0.277, Epsilon 0.050 (5.1 eps/s)
[22:51:36] Episode 1319: Reward 5.2, Steps 50, Win Rate 0.276, Epsilon 0.050 (5.1 eps/s)
[22:51:36] Episode 1323: Reward 5.2, Steps 50, Win Rate 0.276, Epsilon 0.050 (5.1 eps/s)
[22:51:36] Episode 1325: Reward 9.8, Steps 50, Win Rate 0.276, Epsilon 0.050 (5.1 eps/s)
[22:51:37] Episode 1329: Reward 11.4, Steps 50, Win Rate 0.276, Epsilon 0.050 (5.1 eps/s)
[22:51:37] Episode 1332: Reward 11.5, Steps 50, Win Rate 0.276, Epsilon 0.050 (5.1 eps/s)
[22:51:38] Episode 1337: Reward 12.5, Steps 50, Win Rate 0.276, Epsilon 0.050 (5.1 eps/s)
[22:51:38] Episode 1340: Reward 10.6, Steps 50, Win Rate 0.276, Epsilon 0.050 (5.1 eps/s)
[22:51:39] Episode 1342: Reward 11.8, Steps 50, Win Rate 0.276, Epsilon 0.050 (5.1 eps/s)
[22:51:39] Episode 1347: Reward 5.1, Steps 50, Win Rate 0.276, Epsilon 0.050 (5.2 eps/s)
[22:51:39] Episode 1350: Reward 4.1, Steps 35, Win Rate 0.276, Epsilon 0.050 (5.2 eps/s)
[22:51:43] Episode 1351: Reward 5.2, Steps 50, Win Rate 0.276, Epsilon 0.050 (5.1 eps/s)
[22:51:43] Episode 1352: Reward 5.1, Steps 50, Win Rate 0.277, Epsilon 0.050 (5.1 eps/s)
[22:51:44] Episode 1354: Reward 5.7, Steps 37, Win Rate 0.277, Epsilon 0.050 (5.1 eps/s)
[22:51:44] Episode 1355: Reward 10.2, Steps 50, Win Rate 0.277, Epsilon 0.050 (5.1 eps/s)
[22:51:44] Episode 1357: Reward 11.6, Steps 50, Win Rate 0.278, Epsilon 0.050 (5.1 eps/s)
[22:51:44] Episode 1359: Reward 5.9, Steps 47, Win Rate 0.278, Epsilon 0.050 (5.1 eps/s)
[22:51:46] Episode 1373: Reward 12.1, Steps 50, Win Rate 0.276, Epsilon 0.050 (5.1 eps/s)
[22:51:46] Episode 1374: Reward 5.2, Steps 50, Win Rate 0.277, Epsilon 0.050 (5.1 eps/s)
[22:51:46] [Step 33992] Updated target network. Win rate: 0.277, Buffer: 33992, Time: 4.5m
[22:51:46] Episode 1376: Reward 9.3, Steps 50, Win Rate 0.277, Epsilon 0.050 (5.1 eps/s)
[22:51:47] Episode 1378: Reward 5.1, Steps 50, Win Rate 0.277, Epsilon 0.050 (5.1 eps/s)
[22:51:47] Episode 1379: Reward 6.3, Steps 47, Win Rate 0.278, Epsilon 0.050 (5.1 eps/s)
[22:51:47] Episode 1380: Reward 10.9, Steps 50, Win Rate 0.278, Epsilon 0.050 (5.1 eps/s)
[22:51:48] Episode 1384: Reward 5.1, Steps 50, Win Rate 0.278, Epsilon 0.050 (5.1 eps/s)
[22:51:48] Episode 1385: Reward 10.2, Steps 50, Win Rate 0.279, Epsilon 0.050 (5.1 eps/s)
[22:51:48] Episode 1386: Reward 5.1, Steps 50, Win Rate 0.279, Epsilon 0.050 (5.1 eps/s)
[22:51:49] Episode 1387: Reward 5.3, Steps 33, Win Rate 0.280, Epsilon 0.050 (5.1 eps/s)
[22:51:49] Episode 1389: Reward 9.3, Steps 50, Win Rate 0.280, Epsilon 0.050 (5.1 eps/s)
[22:51:49] Episode 1391: Reward 12.3, Steps 50, Win Rate 0.280, Epsilon 0.050 (5.1 eps/s)
[22:51:50] Episode 1392: Reward 5.1, Steps 50, Win Rate 0.281, Epsilon 0.050 (5.1 eps/s)
[22:51:50] Episode 1393: Reward 5.2, Steps 50, Win Rate 0.281, Epsilon 0.050 (5.1 eps/s)
[22:51:50] Episode 1394: Reward 5.1, Steps 50, Win Rate 0.282, Epsilon 0.050 (5.1 eps/s)
[22:51:50] Episode 1397: Reward 10.6, Steps 50, Win Rate 0.282, Epsilon 0.050 (5.1 eps/s)
[22:51:51] Episode 1399: Reward 11.3, Steps 50, Win Rate 0.282, Epsilon 0.050 (5.1 eps/s)
[22:51:51] Episode 1400: Reward 0.1, Steps 50, Win Rate 0.282, Epsilon 0.050 (5.1 eps/s)
[22:51:55] Episode 1402: Reward 5.1, Steps 50, Win Rate 0.282, Epsilon 0.050 (5.1 eps/s)
[22:51:55] Episode 1403: Reward 5.1, Steps 50, Win Rate 0.283, Epsilon 0.050 (5.1 eps/s)
[22:51:55] Episode 1406: Reward 9.8, Steps 50, Win Rate 0.283, Epsilon 0.050 (5.1 eps/s)
[22:51:55] Episode 1407: Reward 5.2, Steps 50, Win Rate 0.284, Epsilon 0.050 (5.1 eps/s)
[22:51:56] Episode 1409: Reward 5.1, Steps 50, Win Rate 0.284, Epsilon 0.050 (5.1 eps/s)
[22:51:56] Episode 1411: Reward 11.4, Steps 50, Win Rate 0.284, Epsilon 0.050 (5.1 eps/s)
[22:51:56] Episode 1412: Reward 8.0, Steps 50, Win Rate 0.285, Epsilon 0.050 (5.1 eps/s)
[22:51:56] Episode 1413: Reward 5.2, Steps 50, Win Rate 0.285, Epsilon 0.050 (5.1 eps/s)
[22:51:57] Episode 1419: Reward 5.1, Steps 50, Win Rate 0.285, Epsilon 0.050 (5.1 eps/s)
[22:51:57] Episode 1420: Reward 5.1, Steps 50, Win Rate 0.285, Epsilon 0.050 (5.1 eps/s)
[22:51:58] Episode 1422: Reward 6.7, Steps 50, Win Rate 0.286, Epsilon 0.050 (5.1 eps/s)
[22:51:58] Episode 1425: Reward 11.7, Steps 50, Win Rate 0.286, Epsilon 0.050 (5.1 eps/s)
[22:51:59] Episode 1426: Reward 13.8, Steps 50, Win Rate 0.286, Epsilon 0.050 (5.1 eps/s)
[22:51:59] Episode 1428: Reward 5.1, Steps 50, Win Rate 0.286, Epsilon 0.050 (5.1 eps/s)
[22:51:59] Episode 1430: Reward 5.1, Steps 50, Win Rate 0.287, Epsilon 0.050 (5.1 eps/s)
[22:51:59] Episode 1434: Reward 5.1, Steps 50, Win Rate 0.287, Epsilon 0.050 (5.1 eps/s)
[22:52:00] Episode 1439: Reward 5.2, Steps 50, Win Rate 0.286, Epsilon 0.050 (5.1 eps/s)
[22:52:00] Episode 1441: Reward 6.3, Steps 50, Win Rate 0.287, Epsilon 0.050 (5.1 eps/s)
[22:52:01] Episode 1444: Reward 12.7, Steps 50, Win Rate 0.287, Epsilon 0.050 (5.1 eps/s)
[22:52:01] Episode 1445: Reward 10.0, Steps 50, Win Rate 0.287, Epsilon 0.050 (5.1 eps/s)
[22:52:02] Episode 1446: Reward 5.2, Steps 50, Win Rate 0.288, Epsilon 0.050 (5.1 eps/s)
[22:52:02] Episode 1447: Reward 7.6, Steps 50, Win Rate 0.288, Epsilon 0.050 (5.1 eps/s)
[22:52:02] Episode 1449: Reward 5.1, Steps 50, Win Rate 0.288, Epsilon 0.050 (5.1 eps/s)
[22:52:02] Episode 1450: Reward -1.9, Steps 32, Win Rate 0.288, Epsilon 0.050 (5.1 eps/s)
[22:52:06] Episode 1453: Reward 11.0, Steps 50, Win Rate 0.288, Epsilon 0.050 (5.0 eps/s)
[22:52:06] Episode 1454: Reward 12.2, Steps 50, Win Rate 0.289, Epsilon 0.050 (5.0 eps/s)
[22:52:07] Episode 1459: Reward 6.8, Steps 50, Win Rate 0.289, Epsilon 0.050 (5.0 eps/s)
[22:52:07] Episode 1461: Reward 5.1, Steps 50, Win Rate 0.289, Epsilon 0.050 (5.0 eps/s)
[22:52:07] Episode 1462: Reward 11.9, Steps 50, Win Rate 0.289, Epsilon 0.050 (5.0 eps/s)
[22:52:08] Episode 1466: Reward 5.2, Steps 50, Win Rate 0.289, Epsilon 0.050 (5.0 eps/s)
[22:52:08] Episode 1470: Reward 5.3, Steps 50, Win Rate 0.289, Epsilon 0.050 (5.1 eps/s)
[22:52:08] Episode 1471: Reward 6.5, Steps 49, Win Rate 0.290, Epsilon 0.050 (5.1 eps/s)
[22:52:09] Episode 1477: Reward 10.9, Steps 50, Win Rate 0.289, Epsilon 0.050 (5.1 eps/s)
[22:52:10] Episode 1478: Reward 5.1, Steps 50, Win Rate 0.290, Epsilon 0.050 (5.1 eps/s)
[22:52:10] Episode 1479: Reward 13.1, Steps 50, Win Rate 0.290, Epsilon 0.050 (5.1 eps/s)
[22:52:10] Episode 1480: Reward 11.0, Steps 50, Win Rate 0.291, Epsilon 0.050 (5.1 eps/s)
[22:52:10] Episode 1481: Reward 5.3, Steps 50, Win Rate 0.291, Epsilon 0.050 (5.1 eps/s)
[22:52:10] Episode 1482: Reward 8.5, Steps 50, Win Rate 0.291, Epsilon 0.050 (5.1 eps/s)
[22:52:11] Episode 1485: Reward 5.9, Steps 45, Win Rate 0.292, Epsilon 0.050 (5.1 eps/s)
[22:52:12] Episode 1491: Reward 5.1, Steps 50, Win Rate 0.291, Epsilon 0.050 (5.1 eps/s)
[22:52:12] Episode 1492: Reward 11.9, Steps 50, Win Rate 0.292, Epsilon 0.050 (5.1 eps/s)
[22:52:12] Episode 1493: Reward 10.4, Steps 50, Win Rate 0.292, Epsilon 0.050 (5.1 eps/s)
[22:52:12] Episode 1494: Reward 9.7, Steps 50, Win Rate 0.293, Epsilon 0.050 (5.1 eps/s)
[22:52:13] Episode 1496: Reward 10.9, Steps 50, Win Rate 0.293, Epsilon 0.050 (5.1 eps/s)
[22:52:13] Episode 1499: Reward 5.1, Steps 50, Win Rate 0.293, Epsilon 0.050 (5.1 eps/s)
[22:52:13] Episode 1500: Reward -2.5, Steps 26, Win Rate 0.293, Epsilon 0.050 (5.1 eps/s)
[22:52:17] Episode 1505: Reward 5.1, Steps 50, Win Rate 0.292, Epsilon 0.050 (5.0 eps/s)
[22:52:18] Episode 1512: Reward 11.2, Steps 50, Win Rate 0.292, Epsilon 0.050 (5.0 eps/s)
[22:52:18] Episode 1513: Reward 5.1, Steps 50, Win Rate 0.292, Epsilon 0.050 (5.0 eps/s)
[22:52:19] Episode 1515: Reward 12.3, Steps 50, Win Rate 0.292, Epsilon 0.050 (5.0 eps/s)
[22:52:19] Episode 1520: Reward 5.1, Steps 50, Win Rate 0.292, Epsilon 0.050 (5.0 eps/s)
[22:52:19] Episode 1521: Reward 8.4, Steps 50, Win Rate 0.293, Epsilon 0.050 (5.0 eps/s)
[22:52:20] Episode 1522: Reward 10.6, Steps 50, Win Rate 0.293, Epsilon 0.050 (5.0 eps/s)
[22:52:20] Episode 1523: Reward 5.2, Steps 50, Win Rate 0.293, Epsilon 0.050 (5.0 eps/s)
[22:52:20] Episode 1525: Reward 5.1, Steps 50, Win Rate 0.294, Epsilon 0.050 (5.0 eps/s)
[22:52:20] Episode 1526: Reward 12.3, Steps 50, Win Rate 0.294, Epsilon 0.050 (5.0 eps/s)
[22:52:21] Episode 1539: Reward 5.1, Steps 50, Win Rate 0.292, Epsilon 0.050 (5.1 eps/s)
[22:52:22] Episode 1544: Reward 6.8, Steps 29, Win Rate 0.292, Epsilon 0.050 (5.1 eps/s)
[22:52:22] Episode 1547: Reward 11.2, Steps 50, Win Rate 0.292, Epsilon 0.050 (5.1 eps/s)
[22:52:23] Episode 1550: Reward 10.2, Steps 50, Win Rate 0.292, Epsilon 0.050 (5.1 eps/s)
[22:52:28] Episode 1562: Reward 5.3, Steps 50, Win Rate 0.291, Epsilon 0.050 (5.0 eps/s)
[22:52:28] Episode 1563: Reward 12.7, Steps 50, Win Rate 0.291, Epsilon 0.050 (5.0 eps/s)
[22:52:28] Episode 1565: Reward 12.2, Steps 50, Win Rate 0.291, Epsilon 0.050 (5.0 eps/s)
[22:52:28] Episode 1566: Reward 11.9, Steps 50, Win Rate 0.292, Epsilon 0.050 (5.0 eps/s)
[22:52:28] Episode 1567: Reward 8.8, Steps 50, Win Rate 0.292, Epsilon 0.050 (5.0 eps/s)
[22:52:29] Episode 1568: Reward 12.8, Steps 50, Win Rate 0.293, Epsilon 0.050 (5.0 eps/s)
[22:52:30] Episode 1576: Reward 5.1, Steps 50, Win Rate 0.292, Epsilon 0.050 (5.0 eps/s)
[22:52:30] Episode 1577: Reward 5.1, Steps 50, Win Rate 0.292, Epsilon 0.050 (5.0 eps/s)
[22:52:30] Episode 1580: Reward 5.1, Steps 50, Win Rate 0.292, Epsilon 0.050 (5.0 eps/s)
[22:52:31] Episode 1582: Reward 6.6, Steps 46, Win Rate 0.293, Epsilon 0.050 (5.0 eps/s)
[22:52:32] Episode 1586: Reward 5.2, Steps 50, Win Rate 0.293, Epsilon 0.050 (5.0 eps/s)
[22:52:32] Episode 1587: Reward 6.1, Steps 46, Win Rate 0.293, Epsilon 0.050 (5.0 eps/s)
[22:52:32] Episode 1588: Reward 5.1, Steps 50, Win Rate 0.293, Epsilon 0.050 (5.0 eps/s)
[22:52:32] Episode 1589: Reward 9.9, Steps 50, Win Rate 0.294, Epsilon 0.050 (5.1 eps/s)
[22:52:33] Episode 1595: Reward 10.0, Steps 50, Win Rate 0.293, Epsilon 0.050 (5.1 eps/s)
[22:52:33] Episode 1598: Reward 10.2, Steps 50, Win Rate 0.293, Epsilon 0.050 (5.1 eps/s)
[22:52:33] Episode 1600: Reward -5.0, Steps 2, Win Rate 0.293, Epsilon 0.050 (5.1 eps/s)
[22:52:38] Episode 1609: Reward 12.8, Steps 50, Win Rate 0.292, Epsilon 0.050 (5.0 eps/s)
[22:52:38] Episode 1610: Reward 5.5, Steps 38, Win Rate 0.293, Epsilon 0.050 (5.0 eps/s)
[22:52:38] Episode 1611: Reward 10.3, Steps 50, Win Rate 0.293, Epsilon 0.050 (5.0 eps/s)
[22:52:39] Episode 1613: Reward 11.5, Steps 50, Win Rate 0.293, Epsilon 0.050 (5.0 eps/s)
[22:52:39] Episode 1614: Reward 6.9, Steps 48, Win Rate 0.294, Epsilon 0.050 (5.0 eps/s)
[22:52:39] Episode 1615: Reward 11.0, Steps 50, Win Rate 0.294, Epsilon 0.050 (5.0 eps/s)
[22:52:39] Episode 1617: Reward 12.9, Steps 50, Win Rate 0.294, Epsilon 0.050 (5.0 eps/s)
[22:52:40] Episode 1619: Reward 5.2, Steps 50, Win Rate 0.295, Epsilon 0.050 (5.0 eps/s)
[22:52:40] Episode 1620: Reward 10.9, Steps 50, Win Rate 0.295, Epsilon 0.050 (5.0 eps/s)
[22:52:40] Episode 1622: Reward 10.8, Steps 50, Win Rate 0.295, Epsilon 0.050 (5.0 eps/s)
[22:52:42] Episode 1628: Reward 12.1, Steps 50, Win Rate 0.295, Epsilon 0.050 (5.0 eps/s)
[22:52:42] Episode 1629: Reward 5.2, Steps 50, Win Rate 0.295, Epsilon 0.050 (5.0 eps/s)
[22:52:42] Episode 1633: Reward 6.8, Steps 50, Win Rate 0.295, Epsilon 0.050 (5.0 eps/s)
[22:52:42] Episode 1635: Reward 5.6, Steps 45, Win Rate 0.295, Epsilon 0.050 (5.0 eps/s)
[22:52:42] Episode 1641: Reward 5.4, Steps 50, Win Rate 0.295, Epsilon 0.050 (5.0 eps/s)
[22:52:43] Episode 1645: Reward 12.4, Steps 50, Win Rate 0.295, Epsilon 0.050 (5.1 eps/s)
[22:52:43] Episode 1650: Reward 3.8, Steps 27, Win Rate 0.294, Epsilon 0.050 (5.1 eps/s)
[22:52:47] Episode 1654: Reward 5.1, Steps 50, Win Rate 0.294, Epsilon 0.050 (5.0 eps/s)
[22:52:48] Episode 1655: Reward 11.7, Steps 50, Win Rate 0.294, Epsilon 0.050 (5.0 eps/s)
[22:52:48] Episode 1656: Reward 6.4, Steps 32, Win Rate 0.295, Epsilon 0.050 (5.0 eps/s)
[22:52:48] Episode 1658: Reward 8.4, Steps 50, Win Rate 0.295, Epsilon 0.050 (5.0 eps/s)
[22:52:49] Episode 1660: Reward 6.0, Steps 37, Win Rate 0.295, Epsilon 0.050 (5.0 eps/s)
[22:52:49] Episode 1661: Reward 5.2, Steps 50, Win Rate 0.296, Epsilon 0.050 (5.0 eps/s)
[22:52:49] Episode 1662: Reward 10.6, Steps 50, Win Rate 0.296, Epsilon 0.050 (5.0 eps/s)
[22:52:49] Episode 1663: Reward 5.1, Steps 50, Win Rate 0.296, Epsilon 0.050 (5.0 eps/s)
[22:52:50] Episode 1664: Reward 13.7, Steps 50, Win Rate 0.297, Epsilon 0.050 (5.0 eps/s)
[22:52:50] Episode 1666: Reward 5.4, Steps 40, Win Rate 0.297, Epsilon 0.050 (5.0 eps/s)
[22:52:50] Episode 1668: Reward 5.1, Steps 50, Win Rate 0.297, Epsilon 0.050 (5.0 eps/s)
[22:52:51] Episode 1674: Reward 5.1, Steps 50, Win Rate 0.297, Epsilon 0.050 (5.0 eps/s)
[22:52:52] Episode 1680: Reward 9.7, Steps 50, Win Rate 0.296, Epsilon 0.050 (5.0 eps/s)
[22:52:52] Episode 1682: Reward 11.5, Steps 50, Win Rate 0.297, Epsilon 0.050 (5.0 eps/s)
[22:52:52] Episode 1683: Reward 13.2, Steps 50, Win Rate 0.297, Epsilon 0.050 (5.0 eps/s)
[22:52:53] Episode 1684: Reward 5.1, Steps 50, Win Rate 0.298, Epsilon 0.050 (5.0 eps/s)
[22:52:53] Episode 1687: Reward 5.2, Steps 38, Win Rate 0.298, Epsilon 0.050 (5.0 eps/s)
[22:52:53] Episode 1689: Reward 12.8, Steps 50, Win Rate 0.298, Epsilon 0.050 (5.0 eps/s)
[22:52:54] Episode 1691: Reward 5.2, Steps 50, Win Rate 0.298, Epsilon 0.050 (5.0 eps/s)
[22:52:54] Episode 1693: Reward 10.4, Steps 50, Win Rate 0.298, Epsilon 0.050 (5.0 eps/s)
[22:52:54] Episode 1698: Reward 5.4, Steps 50, Win Rate 0.298, Epsilon 0.050 (5.0 eps/s)
[22:52:55] Episode 1700: Reward 5.3, Steps 50, Win Rate 0.298, Epsilon 0.050 (5.0 eps/s)
[22:52:59] Episode 1703: Reward 12.2, Steps 50, Win Rate 0.298, Epsilon 0.050 (5.0 eps/s)
[22:52:59] Episode 1704: Reward 13.0, Steps 50, Win Rate 0.299, Epsilon 0.050 (5.0 eps/s)
[22:52:59] Episode 1705: Reward 11.1, Steps 50, Win Rate 0.299, Epsilon 0.050 (5.0 eps/s)
[22:52:59] Episode 1706: Reward 11.0, Steps 50, Win Rate 0.300, Epsilon 0.050 (5.0 eps/s)
[22:53:00] Episode 1707: Reward 11.3, Steps 50, Win Rate 0.300, Epsilon 0.050 (5.0 eps/s)
[22:53:00] Episode 1709: Reward 5.1, Steps 50, Win Rate 0.300, Epsilon 0.050 (5.0 eps/s)
[22:53:00] Episode 1710: Reward 12.1, Steps 50, Win Rate 0.301, Epsilon 0.050 (5.0 eps/s)
[22:53:00] Episode 1713: Reward 5.1, Steps 50, Win Rate 0.301, Epsilon 0.050 (5.0 eps/s)
[22:53:01] Episode 1714: Reward 5.2, Steps 50, Win Rate 0.301, Epsilon 0.050 (5.0 eps/s)
[22:53:01] Episode 1717: Reward 5.2, Steps 50, Win Rate 0.301, Epsilon 0.050 (5.0 eps/s)
[22:53:01] Episode 1718: Reward 10.4, Steps 50, Win Rate 0.302, Epsilon 0.050 (5.0 eps/s)
[22:53:01] Episode 1720: Reward 6.2, Steps 50, Win Rate 0.302, Epsilon 0.050 (5.0 eps/s)
[22:53:02] Episode 1721: Reward 5.1, Steps 50, Win Rate 0.302, Epsilon 0.050 (5.0 eps/s)
[22:53:02] Episode 1722: Reward 5.1, Steps 50, Win Rate 0.303, Epsilon 0.050 (5.0 eps/s)
[22:53:03] Episode 1724: Reward 8.1, Steps 50, Win Rate 0.303, Epsilon 0.050 (5.0 eps/s)
[22:53:03] Episode 1730: Reward 6.8, Steps 50, Win Rate 0.302, Epsilon 0.050 (5.0 eps/s)
[22:53:03] Episode 1731: Reward 6.5, Steps 50, Win Rate 0.303, Epsilon 0.050 (5.0 eps/s)
[22:53:04] Episode 1738: Reward 5.1, Steps 50, Win Rate 0.302, Epsilon 0.050 (5.0 eps/s)
[22:53:05] Episode 1739: Reward 7.9, Steps 50, Win Rate 0.302, Epsilon 0.050 (5.0 eps/s)
[22:53:05] Episode 1740: Reward 6.6, Steps 46, Win Rate 0.303, Epsilon 0.050 (5.0 eps/s)
[22:53:05] Episode 1742: Reward 10.7, Steps 50, Win Rate 0.303, Epsilon 0.050 (5.0 eps/s)
[22:53:05] Episode 1743: Reward 5.1, Steps 50, Win Rate 0.303, Epsilon 0.050 (5.0 eps/s)
[22:53:06] Episode 1744: Reward 5.1, Steps 50, Win Rate 0.304, Epsilon 0.050 (5.0 eps/s)
[22:53:06] Episode 1745: Reward 5.2, Steps 50, Win Rate 0.304, Epsilon 0.050 (5.0 eps/s)
[22:53:06] Episode 1746: Reward 5.1, Steps 50, Win Rate 0.305, Epsilon 0.050 (5.0 eps/s)
[22:53:06] Episode 1747: Reward 5.2, Steps 50, Win Rate 0.305, Epsilon 0.050 (5.0 eps/s)
[22:53:07] Episode 1748: Reward 11.7, Steps 50, Win Rate 0.305, Epsilon 0.050 (5.0 eps/s)
[22:53:07] Episode 1749: Reward 7.6, Steps 50, Win Rate 0.306, Epsilon 0.050 (5.0 eps/s)
[22:53:07] Episode 1750: Reward -2.4, Steps 24, Win Rate 0.306, Epsilon 0.050 (5.0 eps/s)
[22:53:10] Episode 1752: Reward 5.1, Steps 50, Win Rate 0.306, Epsilon 0.050 (5.0 eps/s)
[22:53:10] Episode 1753: Reward 5.4, Steps 31, Win Rate 0.306, Epsilon 0.050 (5.0 eps/s)
[22:53:11] Episode 1755: Reward 6.4, Steps 50, Win Rate 0.307, Epsilon 0.050 (5.0 eps/s)
[22:53:12] Episode 1761: Reward 6.6, Steps 50, Win Rate 0.306, Epsilon 0.050 (5.0 eps/s)
[22:53:12] Episode 1766: Reward 11.4, Steps 50, Win Rate 0.306, Epsilon 0.050 (5.0 eps/s)
[22:53:13] Episode 1769: Reward 12.4, Steps 50, Win Rate 0.306, Epsilon 0.050 (5.0 eps/s)
[22:53:13] Episode 1770: Reward 5.1, Steps 50, Win Rate 0.306, Epsilon 0.050 (5.0 eps/s)
[22:53:13] Episode 1771: Reward 12.1, Steps 50, Win Rate 0.307, Epsilon 0.050 (5.0 eps/s)
[22:53:13] Episode 1772: Reward 5.5, Steps 50, Win Rate 0.307, Epsilon 0.050 (5.0 eps/s)
[22:53:14] Episode 1773: Reward 6.4, Steps 50, Win Rate 0.307, Epsilon 0.050 (5.0 eps/s)
[22:53:14] Episode 1774: Reward 5.2, Steps 50, Win Rate 0.308, Epsilon 0.050 (5.0 eps/s)
[22:53:14] Episode 1776: Reward 5.2, Steps 50, Win Rate 0.308, Epsilon 0.050 (5.0 eps/s)
[22:53:15] Episode 1778: Reward 12.3, Steps 50, Win Rate 0.308, Epsilon 0.050 (5.0 eps/s)
[22:53:15] Episode 1780: Reward 5.3, Steps 50, Win Rate 0.308, Epsilon 0.050 (5.0 eps/s)
[22:53:15] Episode 1781: Reward 11.5, Steps 50, Win Rate 0.309, Epsilon 0.050 (5.0 eps/s)
[22:53:16] Episode 1782: Reward 5.1, Steps 50, Win Rate 0.309, Epsilon 0.050 (5.0 eps/s)
[22:53:16] Episode 1783: Reward 6.2, Steps 46, Win Rate 0.310, Epsilon 0.050 (5.0 eps/s)
[22:53:16] Episode 1784: Reward 11.8, Steps 50, Win Rate 0.310, Epsilon 0.050 (5.0 eps/s)
[22:53:17] Episode 1793: Reward 5.1, Steps 50, Win Rate 0.309, Epsilon 0.050 (5.0 eps/s)
[22:53:18] Episode 1795: Reward 5.2, Steps 50, Win Rate 0.309, Epsilon 0.050 (5.0 eps/s)
[22:53:18] Episode 1796: Reward 5.6, Steps 38, Win Rate 0.310, Epsilon 0.050 (5.0 eps/s)
[22:53:19] Episode 1797: Reward 7.0, Steps 50, Win Rate 0.310, Epsilon 0.050 (5.0 eps/s)
[22:53:19] Episode 1798: Reward 12.6, Steps 50, Win Rate 0.310, Epsilon 0.050 (5.0 eps/s)
[22:53:19] Episode 1800: Reward -4.6, Steps 5, Win Rate 0.310, Epsilon 0.050 (5.0 eps/s)
[22:53:23] Episode 1801: Reward 5.1, Steps 50, Win Rate 0.310, Epsilon 0.050 (4.9 eps/s)
[22:53:23] Episode 1803: Reward 5.2, Steps 50, Win Rate 0.311, Epsilon 0.050 (4.9 eps/s)
[22:53:23] Episode 1804: Reward 11.6, Steps 50, Win Rate 0.311, Epsilon 0.050 (4.9 eps/s)
[22:53:24] Episode 1807: Reward 13.1, Steps 50, Win Rate 0.311, Epsilon 0.050 (4.9 eps/s)
[22:53:25] Episode 1812: Reward 5.1, Steps 50, Win Rate 0.311, Epsilon 0.050 (4.9 eps/s)
[22:53:25] Episode 1813: Reward 9.5, Steps 50, Win Rate 0.311, Epsilon 0.050 (4.9 eps/s)
[22:53:25] Episode 1814: Reward 5.2, Steps 50, Win Rate 0.311, Epsilon 0.050 (4.9 eps/s)
[22:53:25] Episode 1820: Reward 12.2, Steps 50, Win Rate 0.311, Epsilon 0.050 (4.9 eps/s)
[22:53:26] Episode 1825: Reward 5.2, Steps 50, Win Rate 0.311, Epsilon 0.050 (5.0 eps/s)
[22:53:26] Episode 1826: Reward 5.7, Steps 46, Win Rate 0.311, Epsilon 0.050 (5.0 eps/s)
